throughly,0,1
maybe?,1,1
monkees,1,1
video's,2,3
news/pathetic,0,1
toymaker,0,1
=pure,0,1
related-,1,1
buy........,1,1
legend.,1,5
anymore.,1,2
pound,2,4
funnier...,1,1
drivel!,0,3
treat!!!yum,1,1
ggod,0,1
ids,0,1
...truly,1,1
1993,1,3
phenomenon!,1,1
travelogue,1,2
cesspool,0,1
"possible,1,1
wars"",1,4
attack?",1,1
japan?,1,1
roger...why?,0,1
thrillers....period.,1,1
nonsense=,0,1
"shoulder,1,1
shoulder,2,2
#1.,1,1
columbus!!!,1,1
todd,7,7
"""divas,0,1
border"",0,1
glaringly,1,1
006.5,1,1
elder,1,1
groberg,1,1
missionary,1,1
tonga,1,1
~entertaining!,1,1
deals,4,4
blood!,1,1
adversity...,1,1
jazzed,0,1
mcqualude!,0,1
lifted,0,1
""return,0,1
king""!",0,1
1st.,1,3
seige,0,1
trivial,1,5
"pretenders,1,1
""loose,1,1
l.a."",1,1
wiltern,1,1
feb.2003,1,1
speilberg?,1,1
editor...this,1,1
spitting,1,1
soda,1,2
friendships,1,1
hardships,1,1
must-not,0,1
but:,4,6
suck-and,0,1
lankford,1,1
ape-woman,1,1
get?,1,3
cogburn,1,1
queen's,2,3
position.,1,1
bodies,2,5
"""gordon's,1,1
alive???!!?!?!?!?!""",1,1
animusic,1,1
height,1,1
silent-era,1,1
powers.,1,1
"""yo,2,2
adrian...i,1,1
!""",1,1
67,1,2
times....,1,2
not.......,1,2
brits,3,3
lilies,0,2
wilted,0,1
alignment...,1,1
inaccurate).,1,1
posobly,0,1
astro,0,1
cd;,1,1
have.,1,3
kane.,1,2
racy,1,1
harvey:,1,1
warm-fuzzy,1,1
""2000""",1,1
doctor's,1,1
arch,2,2
lain's?,1,1
linda,1,2
hamilton,2,3
morticia,1,1
zuni,1,1
fetish,1,3
haters,3,3
candid,1,1
overkill....,1,1
watchable!!,1,1
freakiest,1,1
reissue,2,5
arse.,1,1
henson's,1,1
change..,1,1
accused,1,1
enforcer,2,4
left-wing,2,5
propaganda?,1,3
makeover,3,3
avenue,1,2
irregulars,1,1
"disney,1,4
visions!,1,1
guyver:,1,1
halloween!,1,3
whiny,0,2
slackers,1,2
italiano!,1,1
brava,1,1
magnani!,1,1
""my,2,4
cowboys"",1,1
same",1,1
poofs,1,1
yes....i,1,1
*came*,1,1
(&lt;--,1,1
?),1,1
wash.,1,1
fart,1,2
grave,3,23
christ.,1,1
features:,1,1
outtakes.,1,1
"growing,1,1
""shines"",1,1
disc!!!,1,2
bros!!!",1,1
school!!,1,1
cater,1,1
"viewed,1,1
hides,1,2
grownups,1,1
viewpoint!,1,1
stalin's,1,1
it...again...and,0,1
again...and,0,1
"relevant,1,1
"warnings,1,1
"congratulations,0,1
whitezploitation,0,1
changeth,1,1
iv.,1,2
depalma?,0,1
minnelli's,2,2
""wonderful,1,1
wiz"",1,2
calssic!!,1,1
sale!,0,1
video...,1,3
lean!,1,1
pits!,0,2
footloose!,1,1
commercials,1,2
(age),1,1
tomatos,0,1
jidai,1,1
geki,1,1
combines,1,2
student!,1,1
cast!!1,1,1
roy's,1,1
""passion,1,1
christ""?,1,1
creepiness,2,2
ahh..,1,1
french!,1,1
cecilia,1,1
bartoli,1,1
cusp,1,1
shadowing,1,1
l&h,0,1
wilson.,1,2
wipes!!!!,1,1
november...,1,1
bloodstorm,1,1
director!,1,3
oppression...,1,1
wolf..still,1,1
mouth...,0,1
"whip,1,1
crack-away,1,1
latenight,0,1
eastwood--smothered,1,1
stalked,1,1
propensity!,1,1
teens.,1,1
hardware""",1,1
manhatten,1,2
begs,1,1
lala,1,1
(little),1,1
perverted,1,6
jesus!,0,2
night...for,1,1
december,1,1
insurance,3,3
reprise,1,1
3/30/99,1,1
"respectful,1,1
(evil),1,1
divided,1,1
dogville,1,1
(...this,1,1
disposition),1,1
???????,1,2
dahlia,1,1
century&#65533;,1,1
willing.,1,1
liek,0,1
cpas,0,1
filler,2,6
parter,1,1
'road',1,2
nowhere.,0,2
workings,1,1
semi-reputable,1,1
paper,4,13
everyday,1,1
retribution,1,2
"except,1,3
open-unexplained,1,1
tarses,1,1
wars...better,1,1
review(rebecca,1,1
luker,1,1
tv's)?,1,1
(blu,1,1
ray),2,2
memphis,2,3
"leisa,1,1
song..,1,1
cheesiness,1,1
weird/campy/funny,1,1
there),1,1
russians,1,1
nialists,1,1
leering,0,1
leelee-let,0,1
feeling!!,1,1
"racist,0,1
"damnit,1,1
3!!!!,1,2
great-review,1,1
kindly,1,1
necromancer,1,1
&quot;american,1,6
london&quot;,1,1
werewolves...,1,2
moonbase,1,1
squel,1,1
orignal,2,5
gay-themed,1,1
hmm...,1,2
pimpsons!,1,1
ain't.,0,1
poems,0,1
confuse,0,4
instead.,1,18
unitiated,1,1
alone?,0,2
rights,3,3
risking,2,2
amazed.,1,2
"astounding,2,2
jerimiah,1,1
cinema!!!!!!!!!!!!,0,1
"cutesy,0,1
kisses...,1,1
runs...,1,1
n&eacute;,1,1
kyaa,1,1
ka-haa?,1,1
goth,1,1
guignol,1,1
"cute.,1,1
japanamation,0,1
suitmation,0,1
vhs.,2,4
"lovely,2,3
fusion,2,2
grips,1,1
paradoxes,1,1
groovy!,1,1
begmanian,1,1
saura,1,1
peckinpah!,1,2
barbarosa,0,1
information...,2,2
heh...nicole's,1,1
=d,1,1
"""fun,1,1
willpower,1,1
"dante,1,1
subversive.,1,1
under-rated!,1,1
derek,2,3
pre-james,1,1
dean,7,11
any),1,1
gory.,1,1
january,1,1
acquisition,1,1
movie...but,1,1
live..,1,1
downplayed,1,1
real-cowboy-movie,1,1
buy-it.,1,1
happens!!!!!,0,1
autobot,1,1
"sir,1,2
swagger,1,1
raked,1,1
dross,1,2
75%,1,2
sure.,1,1
personify,1,1
&quot;screwball,1,1
comedies&quot;,1,1
2000!,1,1
$#!&,1,1
reproduction/transfer,1,1
mon,1,1
oncle,1,1
flaky,1,1
interesting.....,1,1
texans,0,1
genious!,1,1
scot!,1,1
(pun,3,4
intended),3,4
telvision,1,1
programs...,1,1
&quot;home,2,2
fall.&quot;,1,1
gruel,0,1
humanity!,0,14
"taut,1,1
sealab,1,1
2019,1,1
"switch,1,1
grandma.,1,1
haw,1,2
action....,1,2
likie.,1,1
sody,0,1
destiny's,1,1
fulfilled,1,1
*ahem*...lesser,0,1
unexpectations,1,1
god!!,1,3
sommers,1,2
'exorcist',1,1
outdoes,3,3
'heretic',1,1
stinkeroo!!,0,1
&quot;taking,1,1
business&quot;,1,1
manchester,1,1
masala,1,1
monsters/the,1,1
serpent,1,1
erik,1,1
estrada,1,1
dougray,1,1
drew...together.,1,1
columbo.,1,1
steele.,1,1
banacek...,1,1
#008,1,1
(cain't),1,1
why!?,0,3
gives?,0,1
"ugh,0,6
one/two,1,1
prehistoric,2,5
beasts,1,1
punishment,1,6
wait),1,1
fain,1,1
compliments,1,2
"songs,0,1
ape-like,1,1
enjoined,1,1
simpatico,2,2
made-for-tv,2,6
enjoyed.,1,1
well........,1,1
spears,1,2
hairspray-,1,1
psssst,1,1
1906,1,1
heart.....,1,1
freebird,1,1
summit--ten,1,1
keeper!!!,1,1
twisted!,2,3
open-minded.,1,1
if...,2,5
prevail?!,1,1
(hours),1,1
paltrow's,1,1
slam,3,5
80's-noir...madsen,1,1
keillor's,1,1
""praire,1,1
home""...",1,1
1930s,1,2
garland-,1,1
always-,1,1
yeun,1,1
ping,2,2
"blackhearted,2,2
grueling,1,1
fifteen,1,3
rounds,1,1
excellent-by,1,1
heston's,2,3
worn,1,5
copy!!!!!!!!!!!!!!!!!!!!!!!!!,1,1
"grotesque,0,2
'insurrection',1,1
&quot;hedy,1,1
lamarr&quot;,1,1
teatment.,1,1
schrader's,1,1
labour,1,1
churchill?,1,1
note:,1,1
sequel...,1,8
ever""",1,3
rodriguez!,2,2
filthy,1,2
farce...,1,1
mann's,1,3
complaining?,1,1
bong!!!,1,1
horror....the,1,2
horror.....,1,1
imaginary,0,2
point!!,1,1
do),1,1
drs,1,1
excellant,2,2
rocky!,1,1
paved,1,2
jesse,1,2
hk's,1,1
comedies!,3,3
underexposed,1,1
sore,0,2
exhaled.""",1,1
armaggedon,1,1
wasteland,1,3
poisoned,1,2
sea.""",1,1
midsomer!,1,1
rocks!!!!!!...the,1,1
hg,1,2
crime-themed,1,1
androids,1,1
aquarius,1,1
"duvall,1,1
cool...,1,3
tenenbaums=royal,0,1
maybe!,1,1
street!,1,1
"""nobody,2,2
town!""",1,1
freakish,1,2
dvd...for,1,1
poop,2,6
on!!!!,1,1
ambiguously,0,1
scorcesean,1,1
trappings,1,2
anticlimactic,0,3
amen,3,4
-amen.....,1,1
"boston,1,1
dance""",1,1
ichi,1,1
killer',1,1
connossieur's,1,1
casual,3,4
watchers,1,2
brons,1,1
rating...,0,5
alone',1,1
wilson!,1,1
years!!!!!!,1,1
brothers',4,5
beware!!!!!!!!!!!!!!,1,1
idiot,0,10
iz,1,2
ezeekial?,1,1
supermodel,1,2
truth"",1,1
segments",1,1
else.,1,11
time&#65533;s...close,1,1
fifty,1,3
ago.....,1,1
3-disapppointed!,0,1
blisteringly,1,1
startle,1,1
world!""",1,2
antichrist,0,1
wussy?,0,1
coster,0,1
harryhausen's,2,2
reconstruction,1,1
"searching,0,1
""wormhole""...",0,1
durbin,2,3
baywatch,0,1
40!,1,1
"romero,1,3
riveted,1,1
will...not,1,1
naughty,1,6
drama....,1,1
yipee!!,1,1
"sharks,0,1
testament,3,4
yard,1,1
"marry,1,1
kelly's,3,4
hayworth's,1,1
glamorous.,1,1
"newbie,0,1
bad...not,1,1
"oldie,1,1
visionary...,1,1
brilliance;,1,1
"infectious,1,1
nun,3,5
flick!!!,4,5
study.,1,2
directing.,1,1
cruise!!,1,1
pan's,1,2
labyrinth...a,1,1
&quot;isn't,1,1
(glenne,1,1
headly),1,1
wonderful!&quot;,1,1
"animation,1,1
drool,1,4
openly,1,1
&quot;shrek&quot;,1,1
tragedy?,0,2
screen!!!!!!!!!,1,1
mine.,1,3
a+++,1,1
2!!,1,1
wrong!,2,7
mcd,1,1
attrocity,0,1
corrected,1,1
'oedipus',1,1
&quot;seabiscuit&quot;,1,1
pantera,1,1
f#@%ing,1,1
hosteeeeeelllll!!,1,1
310,1,1
packaging!,2,4
dreyfus,1,1
springer,0,2
"royalty,1,1
"marlo,1,1
slow...,1,6
zombie's,0,2
house.,2,4
restraint,1,1
celia,1,1
robt.,1,1
caliber.,1,1
excited,2,4
rains,1,1
commandments!!,1,1
there.....doesnt,1,1
matter!!,1,1
anothere,1,1
can!,1,3
cowboy""",1,1
dillinger,2,2
kingston,1,1
outstanding--in,1,1
tko,0,1
egoyan,3,4
drama/romantic,1,1
flyer,2,2
"drugs,3,4
edited""",0,1
92nd,1,1
laptop,0,1
alright...,1,2
beginners!,1,2
huckabees"",1,1
earlier",1,1
masterson!!!,1,1
living!,1,1
dripping,1,3
lust!,1,1
carlos,1,1
noise!,1,1
survive!,1,1
konnichi,1,1
hime,1,1
sanguine,1,1
program...,1,1
"exhuberant,1,1
balance.,0,1
viet,2,3
nam,3,4
"tribulation,0,1
word-,1,1
overrated!,0,9
fincher,1,3
club's,1,1
unexplored,1,1
tibetan,1,2
memories.,1,2
energetic,3,4
lampooned.,1,1
"""they'll,1,1
around...""",1,1
squeeze.,1,1
guy"",1,1
dignity?,1,1
dvd??,2,3
delivered!!!,1,1
grable-ameche,1,1
old-style,2,2
(beam,1,1
8!,1,1
"""intersection"",0,1
another.",0,1
"having,1,1
""devil"",1,1
franz,1,1
welles!,1,1
"yankee,1,1
fiasco,1,10
originators,1,1
tv...orwellian,1,1
mommies,1,1
daddies!,1,1
denzel!,1,1
garfunkel,2,2
notice!,1,1
"ay,1,1
'lonesome,1,2
dove',1,2
pleasure?,1,1
bonham,0,1
big.,1,2
small.',1,1
"night,1,1
liked.....,0,1
classic-may,1,1
allcanadianguy@shaw,1,2
go!!,1,1
post-apocalyptic,2,4
popularization,1,1
sweetened,0,1
chicago.,1,1
going.,0,1
clearance,1,1
interference,1,2
rogue,2,2
trader:,1,1
~wall,1,1
street~,1,1
movements,1,1
coffin...""",1,1
there?""",1,1
watch!!!,1,2
diabolus,1,1
ex,1,2
machina,1,1
line:,1,1
change-of-pace,1,1
time......,1,1
yummy!,1,2
desiree,1,1
worst..?,0,1
jesus!...,1,1
where?,2,6
"exorcist,1,1
"mgm,1,1
debts........,1,1
p.i.,1,1
returns),1,1
watchable.,0,2
"stuipid,0,1
"""sweet,1,1
sequel;,0,1
'wes,0,1
craven',0,1
blinder,1,1
picture...,1,3
swashbuckler!,1,1
dreary;,0,1
completist....,0,1
possession,1,1
chick-lit,1,1
liotta,2,2
clever;,1,1
"shop,0,1
swiss,1,3
movie...pity,1,1
shining(1980)*****here's,1,1
films...but,1,2
studio...again!,1,1
firth,1,1
calories,1,1
fast...,1,1
*best*,2,2
sold!,1,1
dismas,1,1
pads,1,1
starfleet,1,1
wasington,1,1
thunderball-a,1,1
towards,3,4
gain,1,1
relevant?,1,1
fantasma,0,1
lining,1,1
mushroom,2,2
cloud...,1,1
comedy;,1,1
weekend..,1,1
elsa,0,2
feeding,1,1
&quot;hogan's,1,1
reviews;,1,1
&quot;blue,1,2
velvet&quot;,1,1
"evocative,1,1
"hahahahahahaha,0,1
when...,1,4
ooohhh,1,1
man.....,1,1
severence,1,1
pay""",1,1
"borrrrring,0,1
"draggling,0,1
wolfe's,1,1
(2006),1,2
"ouch!!!,0,1
""armitage,0,1
iii"",0,1
bad!",0,1
"roper,1,1
galsworthy's,1,1
that......but,0,1
'rising,1,1
sun'-like,1,1
winning!,1,1
face!,1,3
lasts,1,1
forever?,1,1
(:d)....(:d),1,1
lot.,2,3
friend....,1,1
mind-bender,1,1
"crosses,1,1
""x-files"",1,1
baldwins',0,1
bakin',0,1
brownies,0,1
296,1,1
+4,1,1
sis,1,1
machinocheeeeee!,1,1
homages,1,1
""garden,1,1
state"",1,1
cojones,1,1
be...",1,1
ever~,1,1
analogy,1,1
hit...,1,1
barabas,1,1
fair.,0,1
zatoichi,4,5
challenged,2,5
crossbow,1,1
dwells,1,1
blaze!,1,1
cap'n,1,1
jlo's,1,2
meyers-cat,1,1
buen,1,2
aired.,1,1
moon""",1,1
spunk,1,1
presentration!,1,1
manage,1,1
tick,1,1
ending=insanely,0,1
"cross-genre,1,1
hemisphere!,1,1
uk........................,1,1
bountiful,1,1
cornucopia,1,1
blatty,2,3
"""judgement,1,1
(dts),1,1
recommended!!,1,1
"woman,0,2
m-pressive,1,1
film?!,0,2
downfalls,1,1
majestic,2,3
rococo,1,1
mmmmm.....apocalicious!,1,1
bad.....,1,1
moonlight,1,1
"scared,0,1
of""",1,1
cast=great,1,1
intelligent!!!,1,1
la...enjoy,1,1
goriest,1,2
planner,1,1
&quot;golden,1,1
age&quot;,2,2
for&quot;,1,1
centering,1,1
recentering,1,1
casi,1,1
screwing,0,3
equipment,0,3
briefcase,2,2
fiddler,1,1
screen--a,1,1
market!,1,1
""mifune""",1,1
whaat???,0,1
awesomely,1,2
house's,1,1
film-stunning,1,1
"tuscani,1,1
woodrow,1,1
veterans:-(,1,1
earlier,2,5
chillers,1,1
caves,1,1
!!!!!!!!!,2,2
catholics.,1,1
iceland,1,2
mistaken!,1,1
"later,1,1
pickford,1,2
elena,0,1
picnic,3,4
50-something!,1,1
coyote's,0,1
(many,1,1
least),1,1
holli,1,1
would--,1,1
dahmer,1,2
street...,1,1
"hatas,1,1
movin'!!,1,1
solidly,0,1
f....d,1,1
marine!&quot;,1,1
mcgowan!,1,1
bangerang!!!!!!!!,1,1
web-slingin',1,1
third-season,1,1
megacheese!,1,1
microcosmos,1,1
misplaced,1,1
"special,2,4
(see,1,3
review)",1,1
"beyond,1,5
pyscho?,0,1
che's,1,1
self-discovery,1,1
wisdom...,1,1
""fear,1,1
dark""",1,2
hilarious!!,2,2
go-go,0,2
boots,0,3
"superheroes,1,1
mid,1,2
""incredible"",1,2
pixar/disney,1,1
hit",1,1
no.1,1,1
eyes.,1,2
avonlea-skip,1,1
segment,1,1
"""heart,1,1
scary!""",1,1
"reverent,1,1
kemp,1,1
riddick!,1,1
three's,1,1
undertones...,1,1
pimp,1,1
"satire,1,2
not-so-dynamic,0,1
duo...,0,1
"constance,1,1
01,1,1
carpenters.,1,1
scorpion,2,5
caramba,1,1
jeopardy,2,2
pinch,1,2
"chaotic,1,2
editting,1,1
zzzzzzzzzzz,0,4
markway's,1,1
tiem,1,1
nightmare.""",0,1
shadowy,1,1
flashlight,1,1
gay?,1,1
musical/drama,1,1
kyoto,1,1
monkey!""",1,1
princess's,1,1
manhattan.,1,1
dollhouse:,1,1
chameleonic,1,1
satyajit,1,1
dated!,1,1
coo,2,2
kechoo,1,1
robinson...blu-ray,1,1
know!,1,1
kutcher,0,2
prizoner,1,1
collision,2,3
earth...""",1,1
cusack's,2,2
nelson's,1,1
12th,1,1
sonder-kommandos,1,1
reissue!!!,1,1
herbie's,2,2
classic.....,1,1
***definately,0,1
spoilers***,0,1
!!!!!!!!!!,0,2
excited...,1,1
(appropriately),1,1
collective,1,2
hoser.,1,1
""restored"",1,1
script",1,1
strecthing,0,1
credulity,0,2
unwanted,1,3
"""q"",1,1
quoyle,1,1
when!,1,1
presentation.,1,2
wills!,1,1
"since,1,2
is&quot;,1,1
knees,1,3
roped,1,1
incorrect...,1,1
grams...,0,1
#11:,1,1
impersonated!,1,1
aboard!,2,2
shenanigans!,0,1
""ma"",1,1
""pa""!!!!!!!",1,1
admirable...,1,1
mind-bender!,1,1
re-telling,2,2
hood:,1,1
forever-,1,1
"neither,1,4
shakes,2,2
sweeney,2,2
""fritter,1,1
waste"",1,1
documentary.",1,1
dry.......you,0,1
decide,0,3
'x'-traordinary!,1,1
brutually,1,1
gd,2,2
"barbra,1,1
overusing,1,1
techniques,1,2
disquieting,2,2
taboo,1,2
subject.....,1,1
"warning!,0,1
(4.9/5),1,1
"keep,0,4
scrofulus,0,1
excreta,0,1
diseased,0,1
irrelevance,0,1
revolutions,1,5
ava,1,1
up...don't,0,1
carreys,1,1
finances,0,1
made.....best,1,1
"slice-of-life,1,1
joaquin,1,2
"starting,2,2
comedy-drama!,1,1
airlines?,1,1
mainstream,1,6
back...and,0,1
boss?,1,1
nyc?,1,1
poppycock!,1,1
40+...),1,1
impeccable,1,1
tapestry.,1,1
"gag,0,1
tootsie,1,1
he'll,1,2
loss...not,1,1
cammeron,1,1
though..,1,1
file,1,1
reports,1,1
bureau...,1,1
at!,1,1
&quot;out,1,2
focus&quot;.,0,1
marvellous,2,2
bothers,1,1
last;,1,1
harmed,1,1
git-r-done,0,1
"""gna!""",0,1
overused,1,2
spinoff,0,2
tex,1,1
wheels...,1,1
rarities,1,1
&quot;das,0,2
boot&quot;,0,2
this?!?,0,3
""reviewing"",1,1
whining",1,1
homer's,1,1
oddysey,1,1
horror...and,0,1
europe's,1,1
in...flemish?,1,1
reaper,1,1
due...,2,2
documentary-style,1,1
form-,1,1
(george,1,1
director),1,1
hidalgo,1,2
icbms,1,1
union...,1,1
"rebecca,0,1
fbi.,1,1
berger,0,1
game.....and,0,1
stendhal,1,1
mesquiteers,1,1
republic""",1,1
walloping,1,1
"""spectrum,1,1
green....""",1,1
cut/the,1,1
stupid...yet,1,1
funny...as,1,1
sleeper...,1,1
lorena,1,1
bobbit,1,1
"gory,0,3
princesses!,1,1
kick-ass,1,1
squeal,1,1
glee!,1,1
wart,1,1
121!,1,1
greeksploitation,1,1
(:>),1,1
hebrew,1,1
siv123@pacbell.net,1,1
idolmaker,1,1
spill,0,1
"update-,1,1
maze,1,2
wonders!,1,1
archives!!,1,1
visitor?""",1,1
massarce,1,1
"friday,3,5
coming?,2,4
absolutely.,1,2
single-disc,1,1
tommorow,1,2
boobed,1,1
puppet/,1,1
skeleton,1,2
band/,1,1
do....,1,2
treated,1,3
stepchild?,1,1
plausible...,0,1
sickeningly,0,4
biopics,1,1
food...,1,1
time!!!!!,2,3
human!,1,1
"""amadeus"",1,1
ever!!!",1,1
parable,1,2
bradbury's,1,1
diarrhea,0,1
auteur!,1,1
"other,0,1
defa,1,1
key-an-te,1,1
'falling,1,1
down',1,2
studios),1,1
112,1,1
"taking,1,1
notting,1,2
hill!,1,1
spectrum,2,2
new-to-intermediates,1,1
"oooh,1,2
"paulette,1,1
goddard,1,1
""gone,1,2
wind""",1,1
loosing,1,3
attention!,1,1
"splendid,1,2
ripping,2,4
suspision,1,1
"&quot;what,1,1
shivering.,1,1
"""drums"",0,1
beat",0,1
flubber,1,1
tracing,1,1
davis!,1,1
"carrie,1,1
bradshaw,1,1
""sex,1,1
city""",1,2
american-style,0,1
thesiger,1,1
marbles...the,1,1
musicals!,1,1
grownup,1,1
heaps,0,1
...intelligent,1,1
see!!!!,3,3
outlander!,1,1
woman...she,1,1
day.....,1,1
keeble,1,1
"morbid,0,1
murray!...what,1,1
doin,2,2
weatha?,1,1
wooo!!!!!!!!!!!!!!,1,1
shines-quo,1,1
vadis,1,1
says.,1,1
a),1,1
documetary,2,2
whistles,1,2
nemisis,1,2
dress,2,7
see!"",1,1
aliens????,1,1
burgeoning,1,1
ruse,1,1
kain's,1,1
await,2,2
foundress,1,1
regina,2,2
laudis,1,1
cridey,1,1
sense...tingling!,1,1
chip,1,2
"hideo,1,1
nakata,1,1
doors!!,1,1
hooked....,1,1
commendable,1,2
glowing,1,3
grat,1,1
2000s,1,1
brief....,1,1
&quot;true,1,2
marabunta,1,2
barbarians,1,1
kaufmann.,1,1
pathology,1,1
day...and,1,1
onward,0,1
sirkisms,0,1
hammerstein,1,1
reveals,1,5
truths,1,2
nature...,1,1
horizon?,1,1
dd5.1,1,1
"""like,1,1
cereal,1,1
eyeball,1,1
triller,1,1
ricci's,1,1
"""...if,1,1
plisskin.""",1,1
macdonald:,1,1
jadzia,1,1
dax,3,3
curzon,1,1
draw,1,2
"(3,1,1
shakespeare-a,1,1
triumph!!,1,1
"indispensable,1,1
receives,2,2
top"",1,1
treatment",1,1
alejandro,1,1
amenabar,1,1
gas,1,6
dingy,1,1
fredo.....,1,1
supposin',1,1
stability,1,1
ball-pilates,1,1
ethereal,2,2
cotten,2,2
wat?,1,1
convicts,0,1
burnt,3,4
disturbed!,1,2
"""serendipity"",1,1
this...not,1,1
definative,1,1
children/family,1,1
increase!!!,1,1
movie.i,1,1
relief!,1,1
minnie,2,2
driver!),1,1
vamps,1,2
crib?,0,1
&quot;a.i.&quot;,1,1
hawks's,0,1
fx!!,1,1
remastered?,0,1
re-edited?,0,1
anthological,0,1
scifi-horror,1,1
jurgen,1,1
prochnow,1,1
oscar-worthy,1,1
"courage,1,1
royalty.,1,1
crime!,1,2
roz`show,1,1
persuasion,2,2
comedys,1,2
shies,1,1
""powder""",1,1
"authentic,1,1
eastwoods,1,2
"kelly,1,1
hero's,2,2
important...,1,1
cowboys.,1,1
""walk,1,1
shoes""",1,1
rock!!!!!!,1,1
beautifull,1,1
violent?,1,1
vampire/martial,1,1
rubbishes,1,1
strangelove,1,1
argh!,0,3
shepards,1,1
shiksa,1,1
reworking--even,1,1
traditionalist's,1,1
settlers,1,1
{koast,1,1
koast!},1,1
bell&iacute;sima,1,1
producci&oacute;n,1,1
"uncompromising,1,1
gore!!!,1,2
*drools,1,1
delight*,1,1
oooh,1,1
eienstein,1,1
coup:,1,1
dummies,1,4
impressively,1,2
restrained,2,2
reinforces,1,1
christ!,1,1
depth;,1,1
fewer,1,2
celebrity,1,2
hello...,1,1
animal.,1,1
wanderers,2,2
dario's,0,1
made...intelligent,1,1
boooooring...,0,1
sumthin,0,1
exelent!,1,1
exelent,1,1
kahuna.,1,1
grinch&quot;,1,1
euphemisms,0,1
homophobia,0,2
broken&quot;;,1,1
pushover,1,1
romance.....,1,1
rome's,1,1
america--home,1,1
bigoted,1,1
governor,0,1
scary.,1,6
ah...to,1,1
alert!,3,7
drill...,0,1
wishes.,1,2
nighttime,1,1
"restoration,1,1
prequels.,1,1
completed.,1,1
grey...,1,1
herman,1,1
cats,1,4
dogs.,1,1
arbitrary,0,1
alligator,1,3
disfunctional,1,2
families!,1,1
2002...,1,1
spoilers.,1,1
grabthar's,2,2
saving!,1,1
giants,1,1
highsckoo,1,1
paulette,1,1
goodard,1,1
spooks.,1,1
costs!,0,5
r&s,1,1
great!....simply,1,1
flawless....bountiful,1,1
must-have!!,1,1
mandarin!,1,1
marple.,1,1
dodger,2,2
pliz,1,1
peck's,1,1
hour!!,1,1
crudup,1,1
puff,1,3
send-up,1,1
kidnapped,2,2
perfectly.,1,1
yorker.,1,1
`glory,1,1
days`,1,1
"roy,1,1
re-visiting,1,1
mini-series.....,1,1
ra,4,6
"stephen,1,1
""wow',1,1
chow!!",1,1
"&quot;nightmare&quot;,1,1
veritable,1,1
day-hudson,1,2
romps,1,1
zesty,2,2
jones....what,1,1
need?,2,2
format?,1,1
baroque-level,1,1
portrays,3,4
blecch!!!,0,1
history's,3,3
controls,1,1
fuel,1,1
oh...what,1,1
weave...,1,1
"ze,1,1
linda...,1,1
crazy!!!""",1,1
repetition,1,2
balm,1,1
outcast's,1,1
""tomorrow"",0,1
today!!!",0,1
woodman,1,1
contracts,1,1
&quot;future,1,1
shock&quot;...,1,1
concert!!!,1,1
evilly,1,1
ppv.,1,1
17.,1,1
starved,0,2
"maverick,2,2
"""jungle,0,1
2"",0,2
"sci-noir,1,1
mis,1,1
gettting,1,1
feed,1,5
biscuit,1,1
hoo-boy!,1,1
cheated.,0,1
sound?!????!?,1,1
entertaining...fun.....but,1,1
revive,1,4
possible????????????,1,1
revisit,1,1
am.""",1,1
once!!,1,1
want??,1,1
'goriest,0,1
video',0,1
bad...bad...bad,0,1
"terribly,1,4
bumps,1,2
xpw,0,1
ecw!,0,1
europe...,1,2
interweaving,1,1
magnificence!,1,1
film...you,1,1
theperfect,1,1
york&quot;,1,1
glorious!,3,3
glorious!!!,1,1
tales!,2,2
amazing!!!!!!!!!!,1,1
sucked.,0,3
masterful!!!!!!!!!!!!!!!!!!!!!!!,1,1
smeghead!,1,1
crash,0,6
buyer/viewer,0,1
idea..,1,1
magnificent!!!,1,1
hummmmm,0,1
what&#65533;s,1,2
ending?,2,4
scarcely,0,1
nothin',1,7
up-chucky,0,2
soup!,0,1
crudest,1,1
loneliness!,1,1
knowing,1,2
"hire,0,1
re-animated,1,1
latin-flavored,1,1
flag-waving,0,1
throroughly,1,1
behold!!,1,1
(yet)...,1,1
show..but....,1,1
arnie!!!,1,1
rubbish-,0,1
moving!!!,1,1
crew,5,12
rnc,1,1
faulty,1,4
"blair,1,1
dome,1,1
slash...,1,1
glub...,1,1
slurp...,1,1
america....,1,1
smorgasbord,1,1
faces.,1,1
neato,1,1
portraying,1,2
"huge,1,2
twist&#65533;,1,1
go!go!go!!!,1,1
bigfoot,2,3
horsemen,1,2
"""tech,1,1
support!!!!!!""",1,1
shine!!,1,1
"watched,1,1
register...,0,1
"""as,1,2
stairs.,1,1
o'casey's,1,1
juno,1,1
paycock,1,1
magicians,1,1
"""paging,0,1
beelzebub,0,1
(1942),2,2
noir""",3,3
lengthy,2,2
relaxed-pace,1,1
space&quot;,0,3
&quot;annie,0,1
hall&quot;,0,1
roswell,2,2
journal's,1,1
call?,1,1
facelift.,1,1
ninotchka,1,1
"tight,1,1
rose-tinted,1,1
knuckled,1,1
amendment,1,1
henley,1,1
fire?,1,1
wowy,1,1
joy!,2,2
"brava,1,1
cohen's,1,1
secondhand,1,1
chew,1,1
jabba's,1,2
tail...,1,1
sleigh,1,1
sal,1,1
mineo,1,1
